latitude,longitude,timestamp
37.75221,-122.42231,2008-05-17 16:07:10
37.751444912280704,-122.42275368421053,2008-05-17 16:08:50
37.75051290322581,-122.42086258064516,2008-05-17 16:10:30
37.750566024096386,-122.42087433734939,2008-05-17 16:12:10
37.75051836065574,-122.42086114754099,2008-05-17 16:13:50
37.750570476190475,-122.42085507936508,2008-05-17 16:15:30
37.75052292307692,-122.42085292307692,2008-05-17 16:17:10
37.75079888888889,-122.42141407407406,2008-05-17 16:18:50
37.751735454545454,-122.42765045454546,2008-05-17 16:20:30
37.751698358208955,-122.43100671641791,2008-05-17 16:22:10
37.75129258064516,-122.43003451612904,2008-05-17 16:23:50
37.75194370967742,-122.42402983870967,2008-05-17 16:25:30
37.75065227272727,-122.42001818181818,2008-05-17 16:27:10
37.75084785714286,-122.41478714285714,2008-05-17 16:28:50
37.74861,-122.41637666666666,2008-05-17 16:30:30
37.75433847457627,-122.41863576271186,2008-05-17 16:32:10
37.7617886885246,-122.41936262295081,2008-05-17 16:33:50
37.76573,-122.41976444444444,2008-05-17 16:35:30
37.7705603125,-122.4198771875,2008-05-17 16:37:10
37.77211142857143,-122.41849785714287,2008-05-17 16:38:50
37.771686129032254,-122.41842838709678,2008-05-17 16:40:30
37.771558032786885,-122.41848409836066,2008-05-17 16:42:10
37.77173432432432,-122.41837891891892,2008-05-17 16:43:50
37.77176459016394,-122.4182824590164,2008-05-17 16:45:30
37.77007048780488,-122.41765073170731,2008-05-17 16:47:10
37.763094878048776,-122.40818731707317,2008-05-17 16:48:50
37.741880327868856,-122.40538327868852,2008-05-17 16:50:30
37.71430471698113,-122.39739320754718,2008-05-17 16:52:10
37.68426707317073,-122.38965463414634,2008-05-17 16:53:50
37.66017423076923,-122.40425346153847,2008-05-17 16:55:30
37.635645,-122.40419125,2008-05-17 16:57:10
37.616082258064516,-122.39376951612903,2008-05-17 16:58:50
37.61695049180328,-122.38539163934426,2008-05-17 17:00:30
37.61765606557377,-122.38738606557376,2008-05-17 17:02:10
37.614903999999996,-122.394026,2008-05-17 17:03:50
37.63371075471698,-122.40372716981132,2008-05-17 17:05:30
37.6595005882353,-122.4020188235294,2008-05-17 17:07:10
37.68228365853658,-122.38962853658536,2008-05-17 17:08:50
37.710417551020406,-122.39635959183674,2008-05-17 17:10:30
37.7355625,-122.405865,2008-05-17 17:12:10
37.749056557377045,-122.40622590163935,2008-05-17 17:13:50
37.74833483870968,-122.41356548387097,2008-05-17 17:15:30
37.75075868852459,-122.4169037704918,2008-05-17 17:17:10
37.75266129032258,-122.41844903225807,2008-05-17 17:18:50
37.75598671232877,-122.41882821917808,2008-05-17 17:20:30
37.76264186666667,-122.41944506666667,2008-05-17 17:22:10
37.767011147540984,-122.41982147540985,2008-05-17 17:23:50
37.773538064516124,-122.41935645161291,2008-05-17 17:25:30
37.77948629032258,-122.42004129032259,2008-05-17 17:27:10
37.78456131147541,-122.4210562295082,2008-05-17 17:28:50
37.788641147540986,-122.42187213114754,2008-05-17 17:30:30
37.79086868852459,-122.41830213114754,2008-05-17 17:32:10
37.79150466666667,-122.413166,2008-05-17 17:33:50
37.79250387096774,-122.41106064516129,2008-05-17 17:35:30
37.795238870967744,-122.41149951612904,2008-05-17 17:37:10
37.79827942307692,-122.41214038461538,2008-05-17 17:38:50
37.802789344262294,-122.41302491803279,2008-05-17 17:40:30
37.806716774193546,-122.41383258064516,2008-05-17 17:42:10
37.808444411764704,-122.41255911764706,2008-05-17 17:43:50
37.807932826086954,-122.41791956521739,2008-05-17 17:45:30
37.80699,-122.41920999999999,2008-05-17 17:47:10
37.80509677966102,-122.42163305084746,2008-05-17 17:48:50
37.80455,-122.42227454545454,2008-05-17 17:50:30
37.80008442622951,-122.42264327868853,2008-05-17 17:52:10
37.79566754098361,-122.42177737704918,2008-05-17 17:53:50
37.79180360655737,-122.42095918032787,2008-05-17 17:55:30
37.7881103030303,-122.42023,2008-05-17 17:57:10
37.78412946428571,-122.41944910714285,2008-05-17 17:58:50
37.77798672131148,-122.41820901639345,2008-05-17 18:00:30
37.77056714285714,-122.40991071428572,2008-05-17 18:02:10
37.75542458333333,-122.403288125,2008-05-17 18:03:50
37.7297,-122.40364421052631,2008-05-17 18:05:30
37.70349771428572,-122.39407685714286,2008-05-17 18:07:10
37.675266470588234,-122.38954470588234,2008-05-17 18:08:50
37.65299350877193,-122.40716877192982,2008-05-17 18:10:30
37.62614870967742,-122.40229645161291,2008-05-17 18:12:10
37.61466672131148,-122.38978442622951,2008-05-17 18:13:50
37.61784762711864,-122.38624203389831,2008-05-17 18:15:30
37.61779137931035,-122.38711,2008-05-17 18:17:10
37.616364375,-122.38993156250001,2008-05-17 18:18:50
37.63280490196078,-122.40288921568627,2008-05-17 18:20:30
37.657985090909094,-122.40531672727272,2008-05-17 18:22:10
37.680763636363636,-122.38934181818182,2008-05-17 18:23:50
37.706918461538464,-122.39450923076923,2008-05-17 18:25:30
37.73065347826087,-122.40404434782609,2008-05-17 18:27:10
37.744991875,-122.40487625,2008-05-17 18:28:50
37.74888260869565,-122.40494130434783,2008-05-17 18:30:30
37.748365,-122.41184249999999,2008-05-17 18:32:10
37.748615303030306,-122.41368348484848,2008-05-17 18:33:50
37.748532432432434,-122.41361364864865,2008-05-17 18:35:30
37.7485572,-122.4136256,2008-05-17 18:37:10
37.75147333333334,-122.41405333333334,2008-05-17 18:38:50
37.755035517241375,-122.41441482758621,2008-05-17 18:40:30
37.76004508196721,-122.4161980327869,2008-05-17 18:42:10
37.76503573770491,-122.41742114754098,2008-05-17 18:43:50
37.766210327868855,-122.41755770491802,2008-05-17 18:45:30
37.76491977272727,-122.41954113636365,2008-05-17 18:47:10
37.76163327868852,-122.42311049180327,2008-05-17 18:48:50
37.76375655737705,-122.42395360655738,2008-05-17 18:50:30
37.766334414414416,-122.42461135135136,2008-05-17 18:52:10
37.7666175,-122.42434937499999,2008-05-17 18:53:50
37.768874705882354,-122.42126999999999,2008-05-17 18:55:30
37.77179352941177,-122.41895823529411,2008-05-17 18:57:10
37.772814999999994,-122.41872,2008-05-17 18:58:50
37.77760876712329,-122.41967767123288,2008-05-17 19:00:30
37.782434576271186,-122.42057169491525,2008-05-17 19:02:10
37.784747241379314,-122.41839034482759,2008-05-17 19:03:50
37.785808360655736,-122.41269508196721,2008-05-17 19:05:30
37.78566049180328,-122.41110081967213,2008-05-17 19:07:10
37.787230983606555,-122.40848213114754,2008-05-17 19:08:50
37.78833045454545,-122.40839636363636,2008-05-17 19:10:30
37.78856181818182,-122.41213454545455,2008-05-17 19:12:10
37.787552500000004,-122.41343532608695,2008-05-17 19:13:50
37.78593213114754,-122.41967836065574,2008-05-17 19:15:30
37.78573029850747,-122.42388656716419,2008-05-17 19:17:10
37.784510624999996,-122.4326121875,2008-05-17 19:18:50
37.783047833333335,-122.44324883333334,2008-05-17 19:20:30
37.78167666666666,-122.45367061728396,2008-05-17 19:22:10
37.78138375,-122.45617875,2008-05-17 19:23:50
37.77760540983606,-122.45673213114753,2008-05-17 19:25:30
37.773463870967745,-122.45910064516129,2008-05-17 19:27:10
37.77212383333334,-122.46180366666667,2008-05-17 19:28:50
37.77339818181818,-122.46546688311689,2008-05-17 19:30:30
37.77408060869565,-122.46587060869565,2008-05-17 19:32:10
37.774089304347825,-122.46587930434782,2008-05-17 19:33:50
37.774723225806454,-122.46539903225806,2008-05-17 19:35:30
37.77731551724138,-122.46188448275862,2008-05-17 19:37:10
37.77732491803279,-122.45763770491804,2008-05-17 19:38:50
37.77732322580645,-122.45749290322581,2008-05-17 19:40:30
37.77731,-122.45753709677419,2008-05-17 19:42:10
37.77777388888889,-122.45375611111112,2008-05-17 19:43:50
37.77935278688525,-122.44087327868853,2008-05-17 19:45:30
37.77772267857143,-122.43796375,2008-05-17 19:47:10
37.77761573770491,-122.43207967213114,2008-05-17 19:48:50
37.77820193548387,-122.42408225806452,2008-05-17 19:50:30
37.77606656716418,-122.42216373134329,2008-05-17 19:52:10
37.7754849122807,-122.41652947368421,2008-05-17 19:53:50
37.779090000000004,-122.4109479032258,2008-05-17 19:55:30
37.78284344262295,-122.40680524590164,2008-05-17 19:57:10
37.78363373134328,-122.40795895522388,2008-05-17 19:58:50
37.78479914893617,-122.40826765957446,2008-05-17 20:00:30
37.78567645161291,-122.40815225806452,2008-05-17 20:02:10
37.785614411764705,-122.40815220588236,2008-05-17 20:03:50
37.785495,-122.40726000000001,2008-05-17 20:05:30
37.78552535211268,-122.40609154929578,2008-05-17 20:07:10
37.786963846153846,-122.40136134615385,2008-05-17 20:08:50
37.78429442622951,-122.40091934426229,2008-05-17 20:10:30
37.78146870967742,-122.40047161290323,2008-05-17 20:12:10
37.77724213114754,-122.39509704918034,2008-05-17 20:13:50
37.77694415384615,-122.39509492307693,2008-05-17 20:15:30
37.776896712328764,-122.3953002739726,2008-05-17 20:17:10
37.77692851851852,-122.39525037037038,2008-05-17 20:18:50
37.77696847457627,-122.39522406779662,2008-05-17 20:20:30
37.77697351351351,-122.39523351351352,2008-05-17 20:22:10
37.776732622950824,-122.39658016393443,2008-05-17 20:23:50
37.77969114754098,-122.40265524590164,2008-05-17 20:25:30
37.782481818181815,-122.40591818181818,2008-05-17 20:27:10
37.78367909090909,-122.40780272727272,2008-05-17 20:28:50
37.78429301587301,-122.40826841269842,2008-05-17 20:30:30
37.785224754098365,-122.41004934426229,2008-05-17 20:32:10
37.78461278688525,-122.41484098360655,2008-05-17 20:33:50
37.783977313432835,-122.41955791044776,2008-05-17 20:35:30
37.784047419354835,-122.42280516129031,2008-05-17 20:37:10
37.78516081967213,-122.42726950819672,2008-05-17 20:38:50
37.78490170212766,-122.43080468085107,2008-05-17 20:40:30
37.785967704918036,-122.43427672131148,2008-05-17 20:42:10
37.788018524590164,-122.42573049180328,2008-05-17 20:43:50
37.78849223880597,-122.42350268656716,2008-05-17 20:45:30
37.78905181818182,-122.42373890909091,2008-05-17 20:47:10
37.787425636363636,-122.42498418181817,2008-05-17 20:48:50
37.78318868852459,-122.42353950819673,2008-05-17 20:50:30
37.78237081967213,-122.42096098360656,2008-05-17 20:52:10
37.7818231147541,-122.42185852459016,2008-05-17 20:53:50
37.783519344262295,-122.4226131147541,2008-05-17 20:55:30
37.78503761904762,-122.42606142857143,2008-05-17 20:57:10
37.78668934426229,-122.42272278688525,2008-05-17 20:58:50
37.78830516129032,-122.42200306451613,2008-05-17 21:00:30
37.78614612903226,-122.42176225806452,2008-05-17 21:02:10
37.78629225806452,-122.42173032258064,2008-05-17 21:03:50
37.786338571428566,-122.421604,2008-05-17 21:05:30
37.78599475409836,-122.42204262295081,2008-05-17 21:07:10
37.78624606557377,-122.42318868852459,2008-05-17 21:08:50
37.789270943396225,-122.42375603773586,2008-05-17 21:10:30
37.79338885245902,-122.42458885245902,2008-05-17 21:12:10
37.79674428571428,-122.42299428571428,2008-05-17 21:13:50
37.79720305785124,-122.41496347107439,2008-05-17 21:15:30
37.79807737704918,-122.4051924590164,2008-05-17 21:17:10
37.80055105263158,-122.40265710526316,2008-05-17 21:18:50
37.80553032786885,-122.40382295081967,2008-05-17 21:20:30
37.80634186440678,-122.40477389830508,2008-05-17 21:22:10
37.80758409836066,-122.40769016393443,2008-05-17 21:23:50
37.808385573770494,-122.41104983606557,2008-05-17 21:25:30
37.80772263157895,-122.41251736842105,2008-05-17 21:27:10
37.807127611940295,-122.41226164179105,2008-05-17 21:28:50
37.805125245901635,-122.41362590163935,2008-05-17 21:30:30
37.80512631578947,-122.41759105263158,2008-05-17 21:32:10
37.804641147540984,-122.42123606557377,2008-05-17 21:33:50
37.804089344262295,-122.42529770491804,2008-05-17 21:35:30
37.80130616666666,-122.42631466666666,2008-05-17 21:37:10
37.79956157894737,-122.4275047368421,2008-05-17 21:38:50
37.7966990625,-122.4269284375,2008-05-17 21:40:30
37.794650000000004,-122.43163857142856,2008-05-17 21:42:10
37.79220354838709,-122.43624903225806,2008-05-17 21:43:50
37.78881290322581,-122.43559741935483,2008-05-17 21:45:30
37.78696459016394,-122.43473836065573,2008-05-17 21:47:10
37.78779485714286,-122.42743542857143,2008-05-17 21:48:50
37.78587772727273,-122.42478272727273,2008-05-17 21:50:30
37.78291057142857,-122.42101628571429,2008-05-17 21:52:10
37.783370000000005,-122.4172325,2008-05-17 21:53:50
37.783923114754096,-122.41194918032787,2008-05-17 21:55:30
37.7823968852459,-122.40658295081968,2008-05-17 21:57:10
37.781419516129034,-122.40195080645161,2008-05-17 21:58:50
37.779488,-122.39803657142858,2008-05-17 22:00:30
37.7770285483871,-122.39476145161291,2008-05-17 22:02:10
37.776092741935486,-122.39617241935484,2008-05-17 22:03:50
37.77792295081967,-122.40037901639344,2008-05-17 22:05:30
37.78066016393442,-122.40386590163935,2008-05-17 22:07:10
37.78313243243243,-122.40548594594594,2008-05-17 22:08:50
37.78588,-122.40348652173913,2008-05-17 22:10:30
37.787774590163934,-122.40320803278689,2008-05-17 22:12:10
37.79107786885246,-122.4008637704918,2008-05-17 22:13:50
37.796805901639345,-122.39966262295083,2008-05-17 22:15:30
37.79709611940299,-122.39846,2008-05-17 22:17:10
37.797023538873994,-122.39842060321716,2008-05-17 22:18:50
37.797294316353884,-122.39843266756033,2008-05-17 22:20:30
37.79756509383378,-122.39844473190348,2008-05-17 22:22:10
37.79783587131367,-122.39845679624665,2008-05-17 22:23:50
37.79810664879356,-122.39846886058982,2008-05-17 22:25:30
37.79837742627346,-122.39848092493298,2008-05-17 22:27:10
37.79864820375335,-122.39849298927614,2008-05-17 22:28:50
37.79891898123324,-122.3985050536193,2008-05-17 22:30:30
37.79885295081967,-122.39866737704918,2008-05-17 22:32:10
37.798035999999996,-122.405868,2008-05-17 22:33:50
37.79742262295082,-122.41065344262296,2008-05-17 22:35:30
37.79597666666666,-122.42154166666667,2008-05-17 22:37:10
37.79384783333333,-122.42325316666667,2008-05-17 22:38:50
37.79220084745763,-122.42432355932203,2008-05-17 22:40:30
37.78988903225806,-122.42582709677419,2008-05-17 22:42:10
37.78235375,-122.424116875,2008-05-17 22:43:50
37.78102213114754,-122.42385081967213,2008-05-17 22:45:30
37.779069,-122.423473,2008-05-17 22:47:10
37.776992,-122.42334600000001,2008-05-17 22:48:50
37.775516557377046,-122.42651377049181,2008-05-17 22:50:30
37.773706065573776,-122.43503672131148,2008-05-17 22:52:10
37.771465901639345,-122.43610540983606,2008-05-17 22:53:50
37.77136355555556,-122.43682477777777,2008-05-17 22:55:30
37.77230885245902,-122.43572245901639,2008-05-17 22:57:10
37.77369758064516,-122.43276790322581,2008-05-17 22:58:50
37.77030213114754,-122.43027344262295,2008-05-17 23:00:30
37.76551048387096,-122.43109177419355,2008-05-17 23:02:10
37.764319,-122.432411,2008-05-17 23:03:50
37.76191142857143,-122.43291142857143,2008-05-17 23:05:30
37.756364,-122.43238799999999,2008-05-17 23:07:10
37.75217071428571,-122.43176178571429,2008-05-17 23:08:50
37.75161459016393,-122.42847229508197,2008-05-17 23:10:30
37.75150507246377,-122.42805405797102,2008-05-17 23:12:10
37.75190210526316,-122.42419087719298,2008-05-17 23:13:50
37.75206065573771,-122.42118475409836,2008-05-17 23:15:30
37.7523725,-122.420099375,2008-05-17 23:17:10
37.75309608247422,-122.4193487628866,2008-05-17 23:18:50
37.75261306930693,-122.42034564356435,2008-05-17 23:20:30
37.755636721311475,-122.42098131147542,2008-05-17 23:22:10
37.757936721311474,-122.42134426229508,2008-05-17 23:23:50
37.758327096774195,-122.42516016129032,2008-05-17 23:25:30
37.75810655737705,-122.42838918032787,2008-05-17 23:27:10
37.75806459016393,-122.42874229508197,2008-05-17 23:28:50
37.758070847457624,-122.42875,2008-05-17 23:30:30
37.75801377049181,-122.42901196721311,2008-05-17 23:32:10
37.758119672131144,-122.42770901639344,2008-05-17 23:33:50
37.758365079365085,-122.42409984126984,2008-05-17 23:35:30
37.75864063492063,-122.42011682539682,2008-05-17 23:37:10
37.75541928571429,-122.4187125,2008-05-17 23:38:50
37.75107,-122.41834677419354,2008-05-17 23:40:30
37.74590666666666,-122.41973066666667,2008-05-17 23:42:10
37.74230746478873,-122.42202788732395,2008-05-17 23:43:50
37.74012146341464,-122.42347975609756,2008-05-17 23:45:30
37.73457272727273,-122.42584636363635,2008-05-17 23:47:10
37.728617142857146,-122.43142714285715,2008-05-17 23:48:50
37.729361250000004,-122.430589375,2008-05-17 23:50:30
37.72963193548387,-122.43030790322581,2008-05-17 23:52:10
37.72966,-122.43035,2008-05-17 23:53:50
37.72966,-122.43034153846153,2008-05-17 23:55:30
37.72965518518519,-122.43033,2008-05-17 23:57:10
37.729657213114756,-122.43326786885245,2008-05-17 23:58:50
37.72680560606061,-122.43612727272726,2008-05-18 00:00:30
37.724608947368424,-122.43824578947368,2008-05-18 00:02:10
37.721126,-122.44040700000001,2008-05-18 00:03:50
37.71905171875,-122.44350812500001,2008-05-18 00:05:30
37.71933564516129,-122.44529,2008-05-18 00:07:10
37.71833950819672,-122.44310278688525,2008-05-18 00:08:50
37.71675,-122.44132,2008-05-18 00:10:30
37.71564435897436,-122.43937525641026,2008-05-18 00:12:10
37.714344000000004,-122.43607133333333,2008-05-18 00:13:50
37.718827999999995,-122.4318789090909,2008-05-18 00:15:30
37.71792191780822,-122.42553027397261,2008-05-18 00:17:10
37.71973852459016,-122.40767491803278,2008-05-18 00:18:50
37.72327423728814,-122.4017972881356,2008-05-18 00:20:30
37.72892532467532,-122.40415571428571,2008-05-18 00:22:10
37.73054393442623,-122.40526770491803,2008-05-18 00:23:50
37.73048,-122.40519,2008-05-18 00:25:30
37.7304931147541,-122.40515196721311,2008-05-18 00:27:10
37.72907639344262,-122.4042731147541,2008-05-18 00:28:50
37.72329017857143,-122.40184571428571,2008-05-18 00:30:30
37.714076393442625,-122.4018175409836,2008-05-18 00:32:10
37.70948442622951,-122.40491491803279,2008-05-18 00:33:50
37.70616344262295,-122.41208409836065,2008-05-18 00:35:30
37.70966716417911,-122.42411223880598,2008-05-18 00:37:10
37.71490764705882,-122.4376405882353,2008-05-18 00:38:50
37.71806788732395,-122.4430085915493,2008-05-18 00:40:30
37.720133859649124,-122.44517719298246,2008-05-18 00:42:10
37.72539774193548,-122.44287784946238,2008-05-18 00:43:50
37.7305264516129,-122.43629322580645,2008-05-18 00:45:30
37.74142857142857,-122.42359047619048,2008-05-18 00:47:10
37.74439627118644,-122.42194186440679,2008-05-18 00:48:50
37.74735721311475,-122.41873590163934,2008-05-18 00:50:30
37.748201249999994,-122.415055625,2008-05-18 00:52:10
37.74873451612903,-122.40555580645162,2008-05-18 00:53:50
37.749985714285714,-122.39421238095238,2008-05-18 00:55:30
37.75145769230769,-122.39381846153846,2008-05-18 00:57:10
37.751993684210525,-122.39444,2008-05-18 00:58:50
37.75198,-122.39443,2008-05-18 01:00:30
37.751961875,-122.3948725,2008-05-18 01:02:10
37.75194,-122.39502054545454,2008-05-18 01:03:50
37.751761111111115,-122.39521666666667,2008-05-18 01:05:30
37.75168,-122.39527,2008-05-18 01:07:10
37.75162393939394,-122.39528,2008-05-18 01:08:50
37.75158,-122.39527232142856,2008-05-18 01:10:30
37.75150820895522,-122.3951876119403,2008-05-18 01:12:10
37.75141103448276,-122.39532931034482,2008-05-18 01:13:50
37.75132475409836,-122.39535606557376,2008-05-18 01:15:30
37.75130677419355,-122.39495225806452,2008-05-18 01:17:10
37.75172746031746,-122.39480222222222,2008-05-18 01:18:50
37.751415213675216,-122.39458,2008-05-18 01:20:30
37.75142,-122.39457307692308,2008-05-18 01:22:10
37.75144343283582,-122.39457,2008-05-18 01:23:50
37.751422250000005,-122.39457887500001,2008-05-18 01:25:30
37.75146790697674,-122.39456302325581,2008-05-18 01:27:10
37.75142067415731,-122.3945797752809,2008-05-18 01:28:50
37.751436393442624,-122.39458,2008-05-18 01:30:30
37.75146672727273,-122.39455981818182,2008-05-18 01:32:10
37.751412592592594,-122.39458790123456,2008-05-18 01:33:50
37.75142,-122.39459,2008-05-18 01:35:30
37.75141278688525,-122.39458639344262,2008-05-18 01:37:10
37.751430533333334,-122.39458973333333,2008-05-18 01:38:50
37.75145583333333,-122.39457416666667,2008-05-18 01:40:30
37.751439344262295,-122.39458,2008-05-18 01:42:10
37.75141766917293,-122.39458,2008-05-18 01:43:50
37.75141980392157,-122.39458,2008-05-18 01:45:30
37.75142344262295,-122.39457655737705,2008-05-18 01:47:10
37.751417454545454,-122.39458,2008-05-18 01:48:50
37.751441578947365,-122.39457210526317,2008-05-18 01:50:30
37.75141923076923,-122.39456461538461,2008-05-18 01:52:10
37.75138625,-122.39458796875,2008-05-18 01:53:50
37.75139262295082,-122.39459639344263,2008-05-18 01:55:30
37.7513976923077,-122.39458892307692,2008-05-18 01:57:10
37.75142102564103,-122.39459,2008-05-18 01:58:50
37.75134770491803,-122.39460114754098,2008-05-18 02:00:30
37.75142257575758,-122.39458151515151,2008-05-18 02:02:10
37.75136704225352,-122.39460295774647,2008-05-18 02:03:50
37.751400980392155,-122.39460450980393,2008-05-18 02:05:30
37.75143131147541,-122.3945906557377,2008-05-18 02:07:10
37.75145,-122.3946,2008-05-18 02:08:50
37.751432962962966,-122.39459296296296,2008-05-18 02:10:30
37.75143,-122.39459,2008-05-18 02:12:10
37.75142447368421,-122.39459,2008-05-18 02:13:50
37.75141235294118,-122.39459,2008-05-18 02:15:30
37.75142,-122.39458015873016,2008-05-18 02:17:10
37.751435211267605,-122.39458,2008-05-18 02:18:50
37.7514385,-122.3945815,2008-05-18 02:20:30
37.751700212765954,-122.39463914893616,2008-05-18 02:22:10
37.7513446875,-122.3948684375,2008-05-18 02:23:50
37.75137,-122.39486,2008-05-18 02:25:30
37.75132704918033,-122.39482786885246,2008-05-18 02:27:10
37.751369272727274,-122.39486018181817,2008-05-18 02:28:50
37.751323088235296,-122.39487,2008-05-18 02:30:30
37.75134095238095,-122.39487,2008-05-18 02:32:10
37.75127048387097,-122.39487,2008-05-18 02:33:50
37.751239508196726,-122.39487983606557,2008-05-18 02:35:30
37.75117639344262,-122.39487672131148,2008-05-18 02:37:10
37.75118,-122.39486983870968,2008-05-18 02:38:50
37.75126852459016,-122.39479098360655,2008-05-18 02:40:30
37.74995322580645,-122.39825387096774,2008-05-18 02:42:10
37.74849813953488,-122.40967906976745,2008-05-18 02:43:50
37.74829209677419,-122.41546903225806,2008-05-18 02:45:30
37.75112049180328,-122.42052836065574,2008-05-18 02:47:10
37.75679940298508,-122.42109402985075,2008-05-18 02:48:50
37.76525,-122.4218909090909,2008-05-18 02:50:30
37.770368852459015,-122.42240278688524,2008-05-18 02:52:10
37.77322516129032,-122.4218664516129,2008-05-18 02:53:50
37.777200625,-122.42128703124999,2008-05-18 02:55:30
37.786244571428576,-122.42317742857144,2008-05-18 02:57:10
37.7936804,-122.4243704,2008-05-18 02:58:50
37.79582873239436,-122.42263422535211,2008-05-18 03:00:30
37.79782606557377,-122.40680459016393,2008-05-18 03:02:10
37.79767590163934,-122.40630967213114,2008-05-18 03:03:50
37.7991575,-122.40867750000001,2008-05-18 03:05:30
37.797789016393445,-122.40870786885246,2008-05-18 03:07:10
37.79442032786885,-122.41415950819672,2008-05-18 03:08:50
37.7910562295082,-122.41410147540984,2008-05-18 03:10:30
37.7886906741573,-122.41561696629213,2008-05-18 03:12:10
37.78843,-122.41535,2008-05-18 03:13:50
37.78749,-122.4167,2008-05-18 03:15:30
37.781204259259255,-122.41538555555555,2008-05-18 03:17:10
37.77672704918032,-122.41057213114755,2008-05-18 03:18:50
37.78100352941176,-122.40217970588235,2008-05-18 03:20:30
37.779490985915494,-122.39809450704226,2008-05-18 03:22:10
37.77659548387096,-122.39563870967741,2008-05-18 03:23:50
37.77285116666667,-122.40039483333334,2008-05-18 03:25:30
37.7696031147541,-122.40596229508196,2008-05-18 03:27:10
37.768542741935484,-122.4130270967742,2008-05-18 03:28:50
37.76819927927928,-122.41341396396396,2008-05-18 03:30:30
37.76004612612613,-122.41475630630632,2008-05-18 03:32:10
37.75130661290323,-122.41398806451613,2008-05-18 03:33:50
37.750785,-122.4139725,2008-05-18 03:35:30
37.751885,-122.41082,2008-05-18 03:37:10
37.75267875,-122.410715625,2008-05-18 03:38:50
37.7527088,-122.41071626666667,2008-05-18 03:40:30
37.752733904761904,-122.41073390476191,2008-05-18 03:42:10
37.7527385483871,-122.41074709677419,2008-05-18 03:43:50
37.75274573770492,-122.41073,2008-05-18 03:45:30
37.75358964912281,-122.41126228070175,2008-05-18 03:47:10
37.75393341463415,-122.41851158536585,2008-05-18 03:48:50
37.75525344262295,-122.42210983606557,2008-05-18 03:50:30
37.752716,-122.42757057142857,2008-05-18 03:52:10
37.75166317073171,-122.4310131707317,2008-05-18 03:53:50
37.75614435483871,-122.43451338709677,2008-05-18 03:55:30
37.761117741935486,-122.43494129032258,2008-05-18 03:57:10
37.765094999999995,-122.43535333333332,2008-05-18 03:58:50
37.768871090909094,-122.43776072727273,2008-05-18 04:00:30
37.770885,-122.43974499999999,2008-05-18 04:02:10
37.77151298245614,-122.43526192982456,2008-05-18 04:03:50
37.7720575862069,-122.43051,2008-05-18 04:05:30
37.77148327868852,-122.42877426229508,2008-05-18 04:07:10
37.770830000000004,-122.43435166666667,2008-05-18 04:08:50
37.771315,-122.43723800000001,2008-05-18 04:10:30
37.771164444444445,-122.43843158730158,2008-05-18 04:12:10
37.76936475409836,-122.43471655737706,2008-05-18 04:13:50
37.76759548387097,-122.42956967741935,2008-05-18 04:15:30
37.76593639344262,-122.43069081967214,2008-05-18 04:17:10
37.76291639344262,-122.43304295081968,2008-05-18 04:18:50
37.762684329896906,-122.4339406185567,2008-05-18 04:20:30
37.76170419354839,-122.43344387096774,2008-05-18 04:22:10
37.75596295081967,-122.4323193442623,2008-05-18 04:23:50
37.74905114754099,-122.43167524590164,2008-05-18 04:25:30
