latitude,longitude,timestamp
37.80346,-122.41466,2008-05-17 16:23:50
37.80346,-122.41466,2008-05-17 16:25:30
37.80346,-122.41466,2008-05-17 16:27:10
37.80346,-122.41466,2008-05-17 16:28:50
37.80346,-122.41466,2008-05-17 16:30:30
37.80346,-122.41466,2008-05-17 16:32:10
37.80346,-122.41466,2008-05-17 16:33:50
37.80346,-122.41466,2008-05-17 16:35:30
37.80346,-122.41466,2008-05-17 16:37:10
37.80346,-122.41466,2008-05-17 16:38:50
37.80346,-122.41466,2008-05-17 16:40:30
37.80346,-122.41466,2008-05-17 16:42:10
37.80346,-122.41466,2008-05-17 16:43:50
37.80346,-122.41466,2008-05-17 16:45:30
37.80346,-122.41466,2008-05-17 16:47:10
37.80346,-122.41466,2008-05-17 16:48:50
37.80346,-122.41466,2008-05-17 16:50:30
37.80346,-122.41466,2008-05-17 16:52:10
37.80346,-122.41466,2008-05-17 16:53:50
37.80346,-122.41466,2008-05-17 16:55:30
37.80346,-122.41466,2008-05-17 16:57:10
37.80346,-122.41466,2008-05-17 16:58:50
37.80346,-122.41466,2008-05-17 17:00:30
37.80346,-122.41466,2008-05-17 17:02:10
37.80346,-122.41466,2008-05-17 17:03:50
37.80346,-122.41466,2008-05-17 17:05:30
37.80346,-122.41466,2008-05-17 17:07:10
37.80346,-122.41466,2008-05-17 17:08:50
37.80346,-122.41466,2008-05-17 17:10:30
37.80346,-122.41466,2008-05-17 17:12:10
37.80346,-122.41466,2008-05-17 17:13:50
37.80346,-122.41466,2008-05-17 17:15:30
37.80346,-122.41466,2008-05-17 17:17:10
37.80346,-122.41466,2008-05-17 17:18:50
37.80346,-122.41466,2008-05-17 17:20:30
37.80346,-122.41466,2008-05-17 17:22:10
37.80346,-122.41466,2008-05-17 17:23:50
37.80346,-122.41466,2008-05-17 17:25:30
37.80346,-122.41466,2008-05-17 17:27:10
37.80346,-122.41466,2008-05-17 17:28:50
37.80346,-122.41466,2008-05-17 17:30:30
37.80346,-122.41466,2008-05-17 17:32:10
37.80346,-122.41466,2008-05-17 17:33:50
37.80346,-122.41466,2008-05-17 17:35:30
37.80346,-122.41466,2008-05-17 17:37:10
37.80346,-122.41466,2008-05-17 17:38:50
37.80346,-122.41466,2008-05-17 17:40:30
37.80346,-122.41466,2008-05-17 17:42:10
37.80346,-122.41466,2008-05-17 17:43:50
37.80346,-122.41466,2008-05-17 17:45:30
37.80346,-122.41466,2008-05-17 17:47:10
37.80346,-122.41466,2008-05-17 17:48:50
37.80346,-122.41466,2008-05-17 17:50:30
37.80346,-122.41466,2008-05-17 17:52:10
37.80346,-122.41466,2008-05-17 17:53:50
37.80346,-122.41466,2008-05-17 17:55:30
37.80346,-122.41466,2008-05-17 17:57:10
37.80346,-122.41466,2008-05-17 17:58:50
37.80346,-122.41466,2008-05-17 18:00:30
37.80346,-122.41466,2008-05-17 18:02:10
37.80346,-122.41466,2008-05-17 18:03:50
37.80346,-122.41466,2008-05-17 18:05:30
37.80346,-122.41466,2008-05-17 18:07:10
37.80346,-122.41466,2008-05-17 18:08:50
37.80346,-122.41466,2008-05-17 18:10:30
37.80346,-122.41466,2008-05-17 18:12:10
37.80346,-122.41466,2008-05-17 18:13:50
37.80346,-122.41466,2008-05-17 18:15:30
37.80346,-122.41466,2008-05-17 18:17:10
37.80346,-122.41466,2008-05-17 18:18:50
37.80346,-122.41466,2008-05-17 18:20:30
37.80346,-122.41466,2008-05-17 18:22:10
37.80346,-122.41466,2008-05-17 18:23:50
37.80346,-122.41466,2008-05-17 18:25:30
37.80346,-122.41466,2008-05-17 18:27:10
37.80346,-122.41466,2008-05-17 18:28:50
37.80346,-122.41466,2008-05-17 18:30:30
37.80346,-122.41466,2008-05-17 18:32:10
37.80346,-122.41466,2008-05-17 18:33:50
37.80346,-122.41466,2008-05-17 18:35:30
37.80346,-122.41466,2008-05-17 18:37:10
37.80346,-122.41466,2008-05-17 18:38:50
37.80346,-122.41466,2008-05-17 18:40:30
37.80346,-122.41466,2008-05-17 18:42:10
37.80346,-122.41466,2008-05-17 18:43:50
37.80346,-122.41466,2008-05-17 18:45:30
37.80346,-122.41466,2008-05-17 18:47:10
37.80346,-122.41466,2008-05-17 18:48:50
37.80346,-122.41466,2008-05-17 18:50:30
37.80346,-122.41466,2008-05-17 18:52:10
37.80346,-122.41466,2008-05-17 18:53:50
37.80346,-122.41466,2008-05-17 18:55:30
37.80346,-122.41466,2008-05-17 18:57:10
37.80346,-122.41466,2008-05-17 18:58:50
37.80346,-122.41466,2008-05-17 19:00:30
37.80346,-122.41466,2008-05-17 19:02:10
37.80346,-122.41466,2008-05-17 19:03:50
37.80346,-122.41466,2008-05-17 19:05:30
37.80346,-122.41466,2008-05-17 19:07:10
37.80346,-122.41466,2008-05-17 19:08:50
37.80346,-122.41466,2008-05-17 19:10:30
37.80346,-122.41466,2008-05-17 19:12:10
37.80346,-122.41466,2008-05-17 19:13:50
37.80346,-122.41466,2008-05-17 19:15:30
37.80346,-122.41466,2008-05-17 19:17:10
37.80346,-122.41466,2008-05-17 19:18:50
37.80346,-122.41466,2008-05-17 19:20:30
37.80346,-122.41466,2008-05-17 19:22:10
37.80346,-122.41466,2008-05-17 19:23:50
37.80346,-122.41466,2008-05-17 19:25:30
37.80346,-122.41466,2008-05-17 19:27:10
37.80346,-122.41466,2008-05-17 19:28:50
37.80346,-122.41466,2008-05-17 19:30:30
37.80346,-122.41466,2008-05-17 19:32:10
37.80346,-122.41466,2008-05-17 19:33:50
37.80346,-122.41466,2008-05-17 19:35:30
37.80346,-122.41466,2008-05-17 19:37:10
37.80346,-122.41466,2008-05-17 19:38:50
37.80346,-122.41466,2008-05-17 19:40:30
37.80346,-122.41466,2008-05-17 19:42:10
37.80346,-122.41466,2008-05-17 19:43:50
37.80346,-122.41466,2008-05-17 19:45:30
37.80346,-122.41466,2008-05-17 19:47:10
37.80346,-122.41466,2008-05-17 19:48:50
37.80346,-122.41466,2008-05-17 19:50:30
37.80346,-122.41466,2008-05-17 19:52:10
37.80346,-122.41466,2008-05-17 19:53:50
37.80346,-122.41466,2008-05-17 19:55:30
37.80346,-122.41466,2008-05-17 19:57:10
37.80346,-122.41466,2008-05-17 19:58:50
37.80346,-122.41466,2008-05-17 20:00:30
37.80346,-122.41466,2008-05-17 20:02:10
37.80346,-122.41466,2008-05-17 20:03:50
37.80346,-122.41466,2008-05-17 20:05:30
37.80346,-122.41466,2008-05-17 20:07:10
37.80346,-122.41466,2008-05-17 20:08:50
37.80346,-122.41466,2008-05-17 20:10:30
37.80346,-122.41466,2008-05-17 20:12:10
37.80346,-122.41466,2008-05-17 20:13:50
37.80346,-122.41466,2008-05-17 20:15:30
37.80346,-122.41466,2008-05-17 20:17:10
37.80346,-122.41466,2008-05-17 20:18:50
37.80346,-122.41466,2008-05-17 20:20:30
37.80346,-122.41466,2008-05-17 20:22:10
37.80346,-122.41466,2008-05-17 20:23:50
37.80346,-122.41466,2008-05-17 20:25:30
37.80346,-122.41466,2008-05-17 20:27:10
37.80346,-122.41466,2008-05-17 20:28:50
37.80346,-122.41466,2008-05-17 20:30:30
37.80346,-122.41466,2008-05-17 20:32:10
37.80346,-122.41466,2008-05-17 20:33:50
37.80346,-122.41466,2008-05-17 20:35:30
37.80346,-122.41466,2008-05-17 20:37:10
37.80346,-122.41466,2008-05-17 20:38:50
37.80346,-122.41466,2008-05-17 20:40:30
37.80346,-122.41466,2008-05-17 20:42:10
37.80346,-122.41466,2008-05-17 20:43:50
37.80346,-122.41466,2008-05-17 20:45:30
37.80346,-122.41466,2008-05-17 20:47:10
37.80346,-122.41466,2008-05-17 20:48:50
37.80346,-122.41466,2008-05-17 20:50:30
37.80346,-122.41466,2008-05-17 20:52:10
37.80346,-122.41466,2008-05-17 20:53:50
37.80346,-122.41466,2008-05-17 20:55:30
37.80346,-122.41466,2008-05-17 20:57:10
37.80346,-122.41466,2008-05-17 20:58:50
37.80346,-122.41466,2008-05-17 21:00:30
37.80346,-122.41466,2008-05-17 21:02:10
37.80346,-122.41466,2008-05-17 21:03:50
37.80346,-122.41466,2008-05-17 21:05:30
37.80346,-122.41466,2008-05-17 21:07:10
37.80346,-122.41466,2008-05-17 21:08:50
37.80346,-122.41466,2008-05-17 21:10:30
37.80346,-122.41466,2008-05-17 21:12:10
37.80346,-122.41466,2008-05-17 21:13:50
37.80346,-122.41466,2008-05-17 21:15:30
37.80346,-122.41466,2008-05-17 21:17:10
37.80346,-122.41466,2008-05-17 21:18:50
37.80346,-122.41466,2008-05-17 21:20:30
37.80346,-122.41466,2008-05-17 21:22:10
37.80346,-122.41466,2008-05-17 21:23:50
37.80346,-122.41466,2008-05-17 21:25:30
37.80346,-122.41466,2008-05-17 21:27:10
37.80346,-122.41466,2008-05-17 21:28:50
37.80346,-122.41466,2008-05-17 21:30:30
37.80346,-122.41466,2008-05-17 21:32:10
37.80346,-122.41466,2008-05-17 21:33:50
37.80346,-122.41466,2008-05-17 21:35:30
37.80346,-122.41466,2008-05-17 21:37:10
37.80346,-122.41466,2008-05-17 21:38:50
37.80346,-122.41466,2008-05-17 21:40:30
37.80346,-122.41466,2008-05-17 21:42:10
37.80346,-122.41466,2008-05-17 21:43:50
37.80346,-122.41466,2008-05-17 21:45:30
37.80346,-122.41466,2008-05-17 21:47:10
37.80346,-122.41466,2008-05-17 21:48:50
37.80346,-122.41466,2008-05-17 21:50:30
37.80346,-122.41466,2008-05-17 21:52:10
37.80346,-122.41466,2008-05-17 21:53:50
37.80346,-122.41466,2008-05-17 21:55:30
37.80346,-122.41466,2008-05-17 21:57:10
37.80346,-122.41466,2008-05-17 21:58:50
37.80346,-122.41466,2008-05-17 22:00:30
37.80346,-122.41466,2008-05-17 22:02:10
37.80346,-122.41466,2008-05-17 22:03:50
37.80346,-122.41466,2008-05-17 22:05:30
37.80346,-122.41466,2008-05-17 22:07:10
37.80346,-122.41466,2008-05-17 22:08:50
37.80346,-122.41466,2008-05-17 22:10:30
37.80346,-122.41466,2008-05-17 22:12:10
37.80346,-122.41466,2008-05-17 22:13:50
37.80346,-122.41466,2008-05-17 22:15:30
37.80346,-122.41466,2008-05-17 22:17:10
37.80346,-122.41466,2008-05-17 22:18:50
37.80346,-122.41466,2008-05-17 22:20:30
37.80346,-122.41466,2008-05-17 22:22:10
37.80346,-122.41466,2008-05-17 22:23:50
37.80346,-122.41466,2008-05-17 22:25:30
37.80346,-122.41466,2008-05-17 22:27:10
37.80346,-122.41466,2008-05-17 22:28:50
37.80346,-122.41466,2008-05-17 22:30:30
37.80346,-122.41466,2008-05-17 22:32:10
37.80346,-122.41466,2008-05-17 22:33:50
37.80346,-122.41466,2008-05-17 22:35:30
37.80346,-122.41466,2008-05-17 22:37:10
37.80346,-122.41466,2008-05-17 22:38:50
37.80346,-122.41466,2008-05-17 22:40:30
37.80346,-122.41466,2008-05-17 22:42:10
37.80346,-122.41466,2008-05-17 22:43:50
37.80346,-122.41466,2008-05-17 22:45:30
37.80346,-122.41466,2008-05-17 22:47:10
37.80346,-122.41466,2008-05-17 22:48:50
37.80346,-122.41466,2008-05-17 22:50:30
37.80346,-122.41466,2008-05-17 22:52:10
37.80346,-122.41466,2008-05-17 22:53:50
37.80346,-122.41466,2008-05-17 22:55:30
37.80346,-122.41466,2008-05-17 22:57:10
37.80346,-122.41466,2008-05-17 22:58:50
37.80346,-122.41466,2008-05-17 23:00:30
37.80346,-122.41466,2008-05-17 23:02:10
37.80346,-122.41466,2008-05-17 23:03:50
37.80346,-122.41466,2008-05-17 23:05:30
37.80346,-122.41466,2008-05-17 23:07:10
37.80346,-122.41466,2008-05-17 23:08:50
37.80346,-122.41466,2008-05-17 23:10:30
37.80346,-122.41466,2008-05-17 23:12:10
37.80346,-122.41466,2008-05-17 23:13:50
37.80346,-122.41466,2008-05-17 23:15:30
37.80346,-122.41466,2008-05-17 23:17:10
37.80346,-122.41466,2008-05-17 23:18:50
37.80346,-122.41466,2008-05-17 23:20:30
37.80346,-122.41466,2008-05-17 23:22:10
37.80346,-122.41466,2008-05-17 23:23:50
37.80346,-122.41466,2008-05-17 23:25:30
37.80346,-122.41466,2008-05-17 23:27:10
37.80346,-122.41466,2008-05-17 23:28:50
37.80346,-122.41466,2008-05-17 23:30:30
37.80346,-122.41466,2008-05-17 23:32:10
37.80346,-122.41466,2008-05-17 23:33:50
37.80346,-122.41466,2008-05-17 23:35:30
37.80346,-122.41466,2008-05-17 23:37:10
37.80346,-122.41466,2008-05-17 23:38:50
37.80346,-122.41466,2008-05-17 23:40:30
37.80346,-122.41466,2008-05-17 23:42:10
37.80346,-122.41466,2008-05-17 23:43:50
37.80346,-122.41466,2008-05-17 23:45:30
37.80346,-122.41466,2008-05-17 23:47:10
37.80346,-122.41466,2008-05-17 23:48:50
37.80346,-122.41466,2008-05-17 23:50:30
37.80346,-122.41466,2008-05-17 23:52:10
37.80346,-122.41466,2008-05-17 23:53:50
37.80346,-122.41466,2008-05-17 23:55:30
37.80346,-122.41466,2008-05-17 23:57:10
37.80346,-122.41466,2008-05-17 23:58:50
37.80346,-122.41466,2008-05-18 00:00:30
37.80346,-122.41466,2008-05-18 00:02:10
37.80346,-122.41466,2008-05-18 00:03:50
37.80346,-122.41466,2008-05-18 00:05:30
37.80346,-122.41466,2008-05-18 00:07:10
37.80346,-122.41466,2008-05-18 00:08:50
37.80346,-122.41466,2008-05-18 00:10:30
37.804594426229514,-122.4166731147541,2008-05-18 00:12:10
37.804841147540984,-122.42018868852459,2008-05-18 00:13:50
37.80448709677419,-122.42289258064517,2008-05-18 00:15:30
37.80419393939394,-122.42492333333333,2008-05-18 00:17:10
37.8038575,-122.4278075,2008-05-18 00:18:50
37.80361818181818,-122.42962727272727,2008-05-18 00:20:30
37.805344677419356,-122.43221032258064,2008-05-18 00:22:10
37.80617612903226,-122.43166967741936,2008-05-18 00:23:50
37.8057185,-122.4316765,2008-05-18 00:25:30
37.80394131147541,-122.43348344262294,2008-05-18 00:27:10
37.80344114754098,-122.43050655737704,2008-05-18 00:28:50
37.8028353125,-122.42999875,2008-05-18 00:30:30
37.80268169491526,-122.42994220338983,2008-05-18 00:32:10
37.80270896551724,-122.42994068965517,2008-05-18 00:33:50
37.80267262295082,-122.42990836065573,2008-05-18 00:35:30
37.80264230769231,-122.43051846153845,2008-05-18 00:37:10
37.80320846153846,-122.43178999999999,2008-05-18 00:38:50
37.80350355932203,-122.43301677966102,2008-05-18 00:40:30
37.803484754098356,-122.4330462295082,2008-05-18 00:42:10
37.80346848,-122.43305272,2008-05-18 00:43:50
37.80337272727272,-122.43298181818182,2008-05-18 00:45:30
37.803397049180326,-122.43299852459016,2008-05-18 00:47:10
37.803460967741934,-122.43301,2008-05-18 00:48:50
37.80343781818182,-122.43300254545456,2008-05-18 00:50:30
37.80340419354839,-122.43303419354838,2008-05-18 00:52:10
37.80341163934426,-122.43304540983605,2008-05-18 00:53:50
37.803366875,-122.433046875,2008-05-18 00:55:30
37.803410312500006,-122.433030625,2008-05-18 00:57:10
37.80338701492538,-122.43296552238806,2008-05-18 00:58:50
37.80327517857143,-122.43202839285713,2008-05-18 01:00:30
37.800872222222225,-122.43048444444445,2008-05-18 01:02:10
37.796266875,-122.4283125,2008-05-18 01:03:50
37.7927675,-122.4261175,2008-05-18 01:05:30
37.783504590163936,-122.42437147540984,2008-05-18 01:07:10
37.78069049180328,-122.42192639344262,2008-05-18 01:08:50
37.778053934426225,-122.41994180327869,2008-05-18 01:10:30
37.775262542372886,-122.41933305084746,2008-05-18 01:12:10
37.77285096774193,-122.41866032258064,2008-05-18 01:13:50
37.767446229508195,-122.41591016393443,2008-05-18 01:15:30
37.7657405,-122.4093925,2008-05-18 01:17:10
37.765959310344826,-122.40398586206896,2008-05-18 01:18:50
37.763266031746035,-122.39776095238095,2008-05-18 01:20:30
37.75769357142857,-122.393205,2008-05-18 01:22:10
37.75044,-122.39344,2008-05-18 01:23:50
37.75044,-122.39344,2008-05-18 01:25:30
37.75044,-122.39344,2008-05-18 01:27:10
37.75044,-122.39344,2008-05-18 01:28:50
37.75044,-122.39344,2008-05-18 01:30:30
37.75044,-122.39344,2008-05-18 01:32:10
37.75044,-122.39344,2008-05-18 01:33:50
37.75044,-122.39344,2008-05-18 01:35:30
37.75044,-122.39344,2008-05-18 01:37:10
37.75044,-122.39344,2008-05-18 01:38:50
37.75044,-122.39344,2008-05-18 01:40:30
37.75044,-122.39344,2008-05-18 01:42:10
37.75044,-122.39344,2008-05-18 01:43:50
37.75044,-122.39344,2008-05-18 01:45:30
37.75044,-122.39344,2008-05-18 01:47:10
37.75044,-122.39344,2008-05-18 01:48:50
37.75044,-122.39344,2008-05-18 01:50:30
37.75044,-122.39344,2008-05-18 01:52:10
37.75044,-122.39344,2008-05-18 01:53:50
37.75044,-122.39344,2008-05-18 01:55:30
37.75044,-122.39344,2008-05-18 01:57:10
37.75044,-122.39344,2008-05-18 01:58:50
37.75044,-122.39344,2008-05-18 02:00:30
37.75044,-122.39344,2008-05-18 02:02:10
37.75044,-122.39344,2008-05-18 02:03:50
37.75044,-122.39344,2008-05-18 02:05:30
37.75044,-122.39344,2008-05-18 02:07:10
37.75044,-122.39344,2008-05-18 02:08:50
37.75044,-122.39344,2008-05-18 02:10:30
37.75044,-122.39344,2008-05-18 02:12:10
37.75044,-122.39344,2008-05-18 02:13:50
37.75044,-122.39344,2008-05-18 02:15:30
37.75044,-122.39344,2008-05-18 02:17:10
37.75044,-122.39344,2008-05-18 02:18:50
37.75044,-122.39344,2008-05-18 02:20:30
37.75044,-122.39344,2008-05-18 02:22:10
37.75044,-122.39344,2008-05-18 02:23:50
37.75044,-122.39344,2008-05-18 02:25:30
37.75044,-122.39344,2008-05-18 02:27:10
37.75044,-122.39344,2008-05-18 02:28:50
37.75044,-122.39344,2008-05-18 02:30:30
37.75044,-122.39344,2008-05-18 02:32:10
37.75044,-122.39344,2008-05-18 02:33:50
37.75044,-122.39344,2008-05-18 02:35:30
37.75044,-122.39344,2008-05-18 02:37:10
37.75044,-122.39344,2008-05-18 02:38:50
37.75044,-122.39344,2008-05-18 02:40:30
37.75044,-122.39344,2008-05-18 02:42:10
37.75044,-122.39344,2008-05-18 02:43:50
37.75044,-122.39344,2008-05-18 02:45:30
37.75044,-122.39344,2008-05-18 02:47:10
37.75044,-122.39344,2008-05-18 02:48:50
37.75044,-122.39344,2008-05-18 02:50:30
37.75044,-122.39344,2008-05-18 02:52:10
37.75044,-122.39344,2008-05-18 02:53:50
37.75044,-122.39344,2008-05-18 02:55:30
37.75044,-122.39344,2008-05-18 02:57:10
37.75044,-122.39344,2008-05-18 02:58:50
37.75044,-122.39344,2008-05-18 03:00:30
37.75044,-122.39344,2008-05-18 03:02:10
37.75044,-122.39344,2008-05-18 03:03:50
37.75044,-122.39344,2008-05-18 03:05:30
37.75044,-122.39344,2008-05-18 03:07:10
37.75044,-122.39344,2008-05-18 03:08:50
37.75044,-122.39344,2008-05-18 03:10:30
37.75044,-122.39344,2008-05-18 03:12:10
37.75044,-122.39344,2008-05-18 03:13:50
37.75044,-122.39344,2008-05-18 03:15:30
37.75044,-122.39344,2008-05-18 03:17:10
37.75044,-122.39344,2008-05-18 03:18:50
37.75044,-122.39344,2008-05-18 03:20:30
37.75044,-122.39344,2008-05-18 03:22:10
37.75044,-122.39344,2008-05-18 03:23:50
37.75044,-122.39344,2008-05-18 03:25:30
37.75044,-122.39344,2008-05-18 03:27:10
37.75044,-122.39344,2008-05-18 03:28:50
37.75044,-122.39344,2008-05-18 03:30:30
37.75044,-122.39344,2008-05-18 03:32:10
37.75044,-122.39344,2008-05-18 03:33:50
37.75044,-122.39344,2008-05-18 03:35:30
37.75044,-122.39344,2008-05-18 03:37:10
37.75044,-122.39344,2008-05-18 03:38:50
37.75044,-122.39344,2008-05-18 03:40:30
37.75044,-122.39344,2008-05-18 03:42:10
37.75044,-122.39344,2008-05-18 03:43:50
37.75044,-122.39344,2008-05-18 03:45:30
37.75044,-122.39344,2008-05-18 03:47:10
37.75044,-122.39344,2008-05-18 03:48:50
37.75044,-122.39344,2008-05-18 03:50:30
37.75044,-122.39344,2008-05-18 03:52:10
37.75044,-122.39344,2008-05-18 03:53:50
37.75044,-122.39344,2008-05-18 03:55:30
37.75044,-122.39344,2008-05-18 03:57:10
37.75044,-122.39344,2008-05-18 03:58:50
37.75044,-122.39344,2008-05-18 04:00:30
37.75044,-122.39344,2008-05-18 04:02:10
37.75044,-122.39344,2008-05-18 04:03:50
37.75044,-122.39344,2008-05-18 04:05:30
37.75044,-122.39344,2008-05-18 04:07:10
37.75044,-122.39344,2008-05-18 04:08:50
37.75044,-122.39344,2008-05-18 04:10:30
37.75044,-122.39344,2008-05-18 04:12:10
37.75044,-122.39344,2008-05-18 04:13:50
37.75044,-122.39344,2008-05-18 04:15:30
37.75044,-122.39344,2008-05-18 04:17:10
37.75044,-122.39344,2008-05-18 04:18:50
37.75044,-122.39344,2008-05-18 04:20:30
37.75044,-122.39344,2008-05-18 04:22:10
37.75044,-122.39344,2008-05-18 04:23:50
37.75044,-122.39344,2008-05-18 04:25:30
37.75044,-122.39344,2008-05-18 04:27:10
37.75044,-122.39344,2008-05-18 04:28:50
37.75044,-122.39344,2008-05-18 04:30:30
37.75044,-122.39344,2008-05-18 04:32:10
37.75044,-122.39344,2008-05-18 04:33:50
37.75044,-122.39344,2008-05-18 04:35:30
37.75044,-122.39344,2008-05-18 04:37:10
37.75044,-122.39344,2008-05-18 04:38:50
37.75044,-122.39344,2008-05-18 04:40:30
37.75044,-122.39344,2008-05-18 04:42:10
37.75044,-122.39344,2008-05-18 04:43:50
37.75044,-122.39344,2008-05-18 04:45:30
37.75044,-122.39344,2008-05-18 04:47:10
37.75044,-122.39344,2008-05-18 04:48:50
37.75044,-122.39344,2008-05-18 04:50:30
37.75044,-122.39344,2008-05-18 04:52:10
37.75044,-122.39344,2008-05-18 04:53:50
37.75044,-122.39344,2008-05-18 04:55:30
37.75044,-122.39344,2008-05-18 04:57:10
37.75044,-122.39344,2008-05-18 04:58:50
37.75044,-122.39344,2008-05-18 05:00:30
37.75044,-122.39344,2008-05-18 05:02:10
37.75044,-122.39344,2008-05-18 05:03:50
37.75044,-122.39344,2008-05-18 05:05:30
37.75044,-122.39344,2008-05-18 05:07:10
37.75044,-122.39344,2008-05-18 05:08:50
37.75044,-122.39344,2008-05-18 05:10:30
37.75044,-122.39344,2008-05-18 05:12:10
37.75044,-122.39344,2008-05-18 05:13:50
37.75044,-122.39344,2008-05-18 05:15:30
37.75044,-122.39344,2008-05-18 05:17:10
37.75044,-122.39344,2008-05-18 05:18:50
37.75044,-122.39344,2008-05-18 05:20:30
37.75044,-122.39344,2008-05-18 05:22:10
37.75044,-122.39344,2008-05-18 05:23:50
37.75044,-122.39344,2008-05-18 05:25:30
37.75044,-122.39344,2008-05-18 05:27:10
37.75044,-122.39344,2008-05-18 05:28:50
37.75044,-122.39344,2008-05-18 05:30:30
37.75044,-122.39344,2008-05-18 05:32:10
37.75044,-122.39344,2008-05-18 05:33:50
37.75044,-122.39344,2008-05-18 05:35:30
37.75044,-122.39344,2008-05-18 05:37:10
37.75044,-122.39344,2008-05-18 05:38:50
37.75044,-122.39344,2008-05-18 05:40:30
37.75044,-122.39344,2008-05-18 05:42:10
37.75044,-122.39344,2008-05-18 05:43:50
37.75044,-122.39344,2008-05-18 05:45:30
37.75044,-122.39344,2008-05-18 05:47:10
37.75044,-122.39344,2008-05-18 05:48:50
37.75044,-122.39344,2008-05-18 05:50:30
37.75044,-122.39344,2008-05-18 05:52:10
37.75044,-122.39344,2008-05-18 05:53:50
37.75044,-122.39344,2008-05-18 05:55:30
37.75044,-122.39344,2008-05-18 05:57:10
37.75044,-122.39344,2008-05-18 05:58:50
37.75044,-122.39344,2008-05-18 06:00:30
37.75044,-122.39344,2008-05-18 06:02:10
37.75044,-122.39344,2008-05-18 06:03:50
37.75044,-122.39344,2008-05-18 06:05:30
37.75044,-122.39344,2008-05-18 06:07:10
37.75044,-122.39344,2008-05-18 06:08:50
37.75044,-122.39344,2008-05-18 06:10:30
37.75044,-122.39344,2008-05-18 06:12:10
37.75044,-122.39344,2008-05-18 06:13:50
37.75044,-122.39344,2008-05-18 06:15:30
37.75044,-122.39344,2008-05-18 06:17:10
37.75044,-122.39344,2008-05-18 06:18:50
37.75044,-122.39344,2008-05-18 06:20:30
37.75044,-122.39344,2008-05-18 06:22:10
37.75044,-122.39344,2008-05-18 06:23:50
37.75044,-122.39344,2008-05-18 06:25:30
37.75044,-122.39344,2008-05-18 06:27:10
37.75044,-122.39344,2008-05-18 06:28:50
37.75044,-122.39344,2008-05-18 06:30:30
37.75044,-122.39344,2008-05-18 06:32:10
37.75044,-122.39344,2008-05-18 06:33:50
37.75044,-122.39344,2008-05-18 06:35:30
37.75044,-122.39344,2008-05-18 06:37:10
37.75044,-122.39344,2008-05-18 06:38:50
37.75044,-122.39344,2008-05-18 06:40:30
37.75044,-122.39344,2008-05-18 06:42:10
37.75044,-122.39344,2008-05-18 06:43:50
37.75044,-122.39344,2008-05-18 06:45:30
37.75044,-122.39344,2008-05-18 06:47:10
37.75044,-122.39344,2008-05-18 06:48:50
37.75044,-122.39344,2008-05-18 06:50:30
37.75044,-122.39344,2008-05-18 06:52:10
37.75044,-122.39344,2008-05-18 06:53:50
37.75044,-122.39344,2008-05-18 06:55:30
37.75044,-122.39344,2008-05-18 06:57:10
37.75044,-122.39344,2008-05-18 06:58:50
37.75044,-122.39344,2008-05-18 07:00:30
37.75044,-122.39344,2008-05-18 07:02:10
37.75044,-122.39344,2008-05-18 07:03:50
37.75044,-122.39344,2008-05-18 07:05:30
